ID,Pattern,Background,MeanV,Frame,Left,Right,Up,Down
T15_Pm_v1,Black,Mean,0,126,0.0167,0.0312,0.0323,0.002
T15_Pm_v1,Black,Mean,0,127,0.0176,0.0319,0.0325,0.0032
T15_Pm_v1,Black,Mean,0,128,0.0194,0.0325,0.0328,0.0051
T15_Pm_v1,Black,Mean,0,129,0.0219,0.0331,0.0335,0.0077
T15_Pm_v1,Black,Mean,0,130,0.0249,0.0339,0.0347,0.011
T15_Pm_v1,Black,Mean,0,131,0.0278,0.0346,0.0363,0.0147
T15_Pm_v1,Black,Mean,0,132,0.03,0.0351,0.0382,0.0182
T15_Pm_v1,Black,Mean,0,133,0.0311,0.0351,0.0398,0.0209
T15_Pm_v1,Black,Mean,0,134,0.0307,0.0343,0.0407,0.0222
T15_Pm_v1,Black,Mean,0,135,0.0286,0.0325,0.0404,0.0215
T15_Pm_v1,Black,Mean,0,136,0.0248,0.0296,0.0385,0.0186
T15_Pm_v1,Black,Mean,0,137,0.0197,0.0257,0.0354,0.0139
T15_Pm_v1,Black,Mean,0,138,0.0151,0.0221,0.0329,0.0095
T15_Pm_v1,Black,Mean,0,139,0.013,0.0207,0.0338,0.0086
T15_Pm_v1,Black,Mean,0,140,0.0129,0.0205,0.0372,0.0105
T15_Pm_v1,Black,Mean,0,141,0.0147,0.0218,0.0409,0.0133
T15_Pm_v1,Black,Mean,0,142,0.0201,0.0261,0.0446,0.0165
T15_Pm_v1,Black,Mean,0,143,0.0259,0.0306,0.047,0.0189
T15_Pm_v1,Black,Mean,0,144,0.0305,0.0339,0.0476,0.0195
T15_Pm_v1,Black,Mean,0,145,0.0334,0.0358,0.0467,0.0185
T15_Pm_v1,Black,Mean,0,146,0.0347,0.0364,0.0449,0.0163
T15_Pm_v1,Black,Mean,0,147,0.0346,0.0361,0.0427,0.0133
T15_Pm_v1,Black,Mean,0,148,0.0335,0.035,0.0408,0.0104
T15_Pm_v1,Black,Mean,0,149,0.0319,0.0337,0.0397,0.0083
T15_Pm_v1,Black,Mean,0,150,0.0303,0.0324,0.0395,0.0074
T15_Pm_v1,Black,Mean,0,151,0.0292,0.0317,0.0402,0.0079
T15_Pm_v1,Black,Mean,0,152,0.0288,0.0317,0.0417,0.0096
T15_Pm_v1,Black,Mean,0,153,0.0294,0.0324,0.044,0.0123
T15_Pm_v1,Black,Mean,0,154,0.0305,0.0339,0.047,0.0158
T15_Pm_v1,Black,Mean,0,155,0.0318,0.0358,0.0506,0.0193
T15_Pm_v1,Black,Mean,0,156,0.0327,0.0375,0.0543,0.022
T15_Pm_v1,Black,Mean,0,157,0.0327,0.0387,0.0575,0.023
T15_Pm_v1,Black,Mean,0,158,0.0315,0.039,0.0597,0.0219
T15_Pm_v1,Black,Mean,0,159,0.029,0.0381,0.0604,0.0184
T15_Pm_v1,Black,Mean,0,160,0.0262,0.0367,0.0606,0.0141
T15_Pm_v1,Black,Mean,0,161,0.0249,0.0362,0.062,0.0111
T15_Pm_v1,Black,Mean,0,162,0.0246,0.0356,0.0634,0.0089
T15_Pm_v1,Black,Mean,0,163,0.0242,0.0337,0.0642,0.0073
T15_Pm_v1,Black,Mean,0,164,0.0231,0.0299,0.0644,0.0064
T15_Pm_v1,Black,Mean,0,165,0.0226,0.0258,0.0647,0.0071
T15_Pm_v1,Black,Mean,0,166,0.0281,0.0273,0.0664,0.0104
T15_Pm_v1,Black,Mean,0,167,0.0341,0.0293,0.0671,0.0137
T15_Pm_v1,Black,Mean,0,168,0.0384,0.0305,0.0662,0.016
T15_Pm_v1,Black,Mean,0,169,0.041,0.0309,0.0639,0.0172
T15_Pm_v1,Black,Mean,0,170,0.0421,0.0311,0.0603,0.0171
T15_Pm_v1,Black,Mean,0,171,0.0419,0.0313,0.056,0.0159
T15_Pm_v1,Black,Mean,0,172,0.0408,0.0315,0.0513,0.0139
T15_Pm_v1,Black,Mean,0,173,0.0388,0.0318,0.0467,0.0113
T15_Pm_v1,Black,Mean,0,174,0.0363,0.0322,0.0426,0.0086
T15_Pm_v1,Black,Mean,0,175,0.0335,0.0325,0.0393,0.0061
T15_Pm_v1,Black,Mean,0,176,0.0306,0.0329,0.037,0.004
T15_Pm_v1,Black,Mean,0,177,0.0279,0.0333,0.0357,0.0026
T15_Pm_v1,Black,Mean,0,178,0.0257,0.0338,0.0354,0.0021
T15_Pm_v1,Black,Mean,0,179,0.0244,0.0343,0.0361,0.0024
T15_Pm_v1,Black,Mean,0,180,0.0239,0.0349,0.0375,0.0036
T15_Pm_v1,Black,Mean,0,181,0.0245,0.0354,0.0395,0.0056
T15_Pm_v1,Black,Mean,0,182,0.0257,0.0359,0.0423,0.0083
T15_Pm_v1,Black,Mean,0,183,0.0274,0.036,0.0456,0.0115
T15_Pm_v1,Black,Mean,0,184,0.0289,0.0358,0.0493,0.0148
T15_Pm_v1,Black,Mean,0,185,0.03,0.035,0.0528,0.0173
T15_Pm_v1,Black,Mean,0,186,0.03,0.0335,0.0555,0.0185
T15_Pm_v1,Black,Mean,0,187,0.0288,0.0311,0.0567,0.0176
T15_Pm_v1,Black,Mean,0,188,0.026,0.0277,0.0561,0.0145
T15_Pm_v1,Black,Mean,0,189,0.0219,0.0233,0.0538,0.0097
T15_Pm_v1,Black,Mean,0,190,0.0186,0.0198,0.0518,0.0056
T15_Pm_v1,Black,Mean,0,191,0.0173,0.0183,0.0515,0.004
T15_Pm_v1,Black,Mean,0,192,0.018,0.0186,0.0522,0.0046
T15_Pm_v1,Black,Mean,0,193,0.0204,0.0206,0.0534,0.007
T15_Pm_v1,Black,Mean,0,194,0.0244,0.0242,0.0539,0.0098
T15_Pm_v1,Black,Mean,0,195,0.0283,0.0277,0.0527,0.0122
T15_Pm_v1,Black,Mean,0,196,0.0309,0.0301,0.0498,0.0135
T15_Pm_v1,Black,Mean,0,197,0.0318,0.0311,0.0453,0.0136
T15_Pm_v1,Black,Mean,0,198,0.0313,0.0308,0.0397,0.0129
T15_Pm_v1,Patterned,Mean,107.2097,0,0.0018,0.0156,0.0212,0.0004
T15_Pm_v1,Patterned,Mean,107.2097,1,0.0021,0.0174,0.0241,0.0004
T15_Pm_v1,Patterned,Mean,107.2097,2,0.0024,0.0187,0.0269,0.0004
T15_Pm_v1,Patterned,Mean,107.2097,3,0.0027,0.0195,0.0293,0.0004
T15_Pm_v1,Patterned,Mean,107.2097,4,0.003,0.0198,0.0314,0.0003
T15_Pm_v1,Patterned,Mean,107.2097,5,0.0036,0.0196,0.0332,0.0003
T15_Pm_v1,Patterned,Mean,107.2097,6,0.0045,0.0191,0.0348,0.0003
T15_Pm_v1,Patterned,Mean,107.2097,7,0.0061,0.0188,0.0364,0.0005
T15_Pm_v1,Patterned,Mean,107.2097,8,0.0087,0.0191,0.0382,0.0011
T15_Pm_v1,Patterned,Mean,107.2097,9,0.012,0.0198,0.0403,0.002
T15_Pm_v1,Patterned,Mean,107.2097,10,0.016,0.0211,0.0427,0.0033
T15_Pm_v1,Patterned,Mean,107.2097,11,0.0205,0.023,0.0453,0.0049
T15_Pm_v1,Patterned,Mean,107.2097,12,0.0253,0.0254,0.0482,0.0068
T15_Pm_v1,Patterned,Mean,107.2097,13,0.0303,0.0283,0.0512,0.0092
T15_Pm_v1,Patterned,Mean,107.2097,14,0.035,0.0314,0.0541,0.0119
T15_Pm_v1,Patterned,Mean,107.2097,15,0.0394,0.0347,0.0567,0.0148
T15_Pm_v1,Patterned,Mean,107.2097,16,0.0431,0.0379,0.0587,0.0179
T15_Pm_v1,Patterned,Mean,107.2097,17,0.0462,0.0408,0.0598,0.021
T15_Pm_v1,Patterned,Mean,107.2097,18,0.0483,0.0432,0.0601,0.0239
T15_Pm_v1,Patterned,Mean,107.2097,19,0.0494,0.0449,0.0593,0.0265
T15_Pm_v1,Patterned,Mean,107.2097,20,0.0495,0.0456,0.0574,0.0285
T15_Pm_v1,Patterned,Mean,107.2097,21,0.0485,0.0453,0.0545,0.0299
T15_Pm_v1,Patterned,Mean,107.2097,22,0.0466,0.0438,0.0508,0.0304
T15_Pm_v1,Patterned,Mean,107.2097,23,0.0438,0.0411,0.0463,0.0299
T15_Pm_v1,Patterned,Mean,107.2097,24,0.0402,0.0374,0.0413,0.0285
T15_Pm_v1,Patterned,Mean,107.2097,25,0.0359,0.0328,0.0359,0.026
T15_Pm_v1,Patterned,Mean,107.2097,26,0.0313,0.0275,0.0303,0.0228
T15_Pm_v1,Patterned,Mean,107.2097,27,0.0264,0.0222,0.0248,0.0191
T15_Pm_v1,Patterned,Mean,107.2097,28,0.0218,0.0171,0.0197,0.0152
T15_Pm_v1,Patterned,Mean,107.2097,29,0.0177,0.0128,0.0155,0.0117
T15_Pm_v1,Patterned,Mean,107.2097,30,0.0143,0.0096,0.0122,0.0089
T15_Pm_v1,Patterned,Mean,107.2097,31,0.0115,0.0071,0.0098,0.0069
T15_Pm_v1,Patterned,Mean,107.2097,32,0.0091,0.0054,0.008,0.0054
T15_Pm_v1,Patterned,Mean,107.2097,33,0.007,0.004,0.0063,0.0042
T15_Pm_v1,Patterned,Mean,107.2097,34,0.0053,0.0032,0.0047,0.0034
T15_Pm_v1,Patterned,Mean,107.2097,35,0.0045,0.0031,0.0037,0.0033
T15_Pm_v1,Patterned,Mean,107.2097,36,0.0047,0.0038,0.0035,0.0043
T15_Pm_v1,Patterned,Mean,107.2097,37,0.006,0.0055,0.0043,0.0066
T15_Pm_v1,Patterned,Mean,107.2097,38,0.0079,0.0076,0.0058,0.0097
T15_Pm_v1,Patterned,Mean,107.2097,39,0.0102,0.0101,0.0077,0.0133
T15_Pm_v1,Patterned,Mean,107.2097,40,0.0129,0.0131,0.0103,0.0175
T15_Pm_v1,Patterned,Mean,107.2097,41,0.0158,0.0165,0.0134,0.0218
T15_Pm_v1,Patterned,Mean,107.2097,42,0.019,0.0204,0.017,0.026
T15_Pm_v1,Patterned,Mean,107.2097,43,0.0228,0.0251,0.0212,0.0298
T15_Pm_v1,Patterned,Mean,107.2097,44,0.0269,0.03,0.0262,0.0331
T15_Pm_v1,Patterned,Mean,107.2097,45,0.0304,0.0341,0.031,0.0346
T15_Pm_v1,Patterned,Mean,107.2097,46,0.0328,0.0363,0.0348,0.0334
T15_Pm_v1,Patterned,Mean,107.2097,47,0.0338,0.036,0.0369,0.029
T15_Pm_v1,Patterned,Mean,107.2097,48,0.0332,0.0327,0.0367,0.0217
T15_Pm_v1,Patterned,Mean,107.2097,49,0.0309,0.0263,0.034,0.012
T15_Pm_v1,Patterned,Mean,107.2097,50,0.0293,0.0192,0.034,0.0062
T15_Pm_v1,Patterned,Mean,107.2097,51,0.0311,0.0146,0.0386,0.007
T15_Pm_v1,Patterned,Mean,107.2097,52,0.0389,0.0159,0.0438,0.0108
T15_Pm_v1,Patterned,Mean,107.2097,53,0.0489,0.0198,0.0484,0.0166
T15_Pm_v1,Patterned,Mean,107.2097,54,0.0567,0.0227,0.0503,0.0217
T15_Pm_v1,Patterned,Mean,107.2097,55,0.0614,0.0238,0.0493,0.0254
T15_Pm_v1,Patterned,Mean,107.2097,56,0.0626,0.0232,0.0458,0.0272
T15_Pm_v1,Patterned,Mean,107.2097,57,0.0609,0.0211,0.041,0.0274
T15_Pm_v1,Patterned,Mean,107.2097,58,0.0572,0.0182,0.0356,0.0264
T15_Pm_v1,Patterned,Mean,107.2097,59,0.0523,0.0152,0.0305,0.0246
T15_Pm_v1,Patterned,Mean,107.2097,60,0.0471,0.0126,0.0261,0.0222
T15_Pm_v1,Patterned,Mean,107.2097,61,0.0421,0.0108,0.0227,0.0197
T15_Pm_v1,Patterned,Mean,107.2097,62,0.0374,0.0097,0.0204,0.0172
T15_Pm_v1,Patterned,Mean,107.2097,63,0.0331,0.0092,0.0191,0.0149
T15_Pm_v1,Patterned,Mean,107.2097,64,0.0288,0.009,0.0183,0.0127
T15_Pm_v1,Patterned,Mean,107.2097,65,0.0246,0.0089,0.0179,0.0105
T15_Pm_v1,Patterned,Mean,107.2097,66,0.0206,0.0089,0.0177,0.0086
T15_Pm_v1,Patterned,Mean,107.2097,67,0.0171,0.0091,0.0177,0.0071
T15_Pm_v1,Patterned,Mean,107.2097,68,0.0143,0.0096,0.0177,0.0061
T15_Pm_v1,Patterned,Mean,107.2097,69,0.0123,0.0104,0.0174,0.0056
T15_Pm_v1,Patterned,Mean,107.2097,70,0.0111,0.0115,0.017,0.0054
T15_Pm_v1,Patterned,Mean,107.2097,71,0.0107,0.0131,0.0169,0.0062
T15_Pm_v1,Patterned,Mean,107.2097,72,0.0107,0.0147,0.017,0.0075
T15_Pm_v1,Patterned,Mean,107.2097,73,0.0108,0.0163,0.0169,0.0088
T15_Pm_v1,Patterned,Mean,107.2097,74,0.0111,0.0179,0.0167,0.0101
T15_Pm_v1,Patterned,Mean,107.2097,75,0.0112,0.0192,0.0162,0.0111
T15_Pm_v1,Patterned,Mean,107.2097,76,0.0112,0.0201,0.0156,0.012
T15_Pm_v1,Patterned,Mean,107.2097,77,0.0109,0.0203,0.0149,0.0128
T15_Pm_v1,Patterned,Mean,107.2097,78,0.0102,0.0197,0.0141,0.0136
T15_Pm_v1,Patterned,Mean,107.2097,79,0.0092,0.0183,0.013,0.014
T15_Pm_v1,Patterned,Mean,107.2097,80,0.0081,0.016,0.0115,0.0139
T15_Pm_v1,Patterned,Mean,107.2097,81,0.0069,0.013,0.0097,0.0134
T15_Pm_v1,Patterned,Mean,107.2097,82,0.006,0.01,0.0081,0.0128
T15_Pm_v1,Patterned,Mean,107.2097,83,0.0062,0.0077,0.0069,0.0122
T15_Pm_v1,Patterned,Mean,107.2097,84,0.0073,0.0064,0.0062,0.0116
T15_Pm_v1,Patterned,Mean,107.2097,85,0.0091,0.0059,0.0061,0.011
T15_Pm_v1,Patterned,Mean,107.2097,86,0.0118,0.0067,0.008,0.012
T15_Pm_v1,Patterned,Mean,107.2097,87,0.0142,0.0075,0.0106,0.0132
T15_Pm_v1,Patterned,Mean,107.2097,88,0.0159,0.0082,0.0128,0.0139
T15_Pm_v1,Patterned,Mean,107.2097,89,0.0173,0.0087,0.0144,0.0136
T15_Pm_v1,Patterned,Mean,107.2097,90,0.0183,0.0092,0.0152,0.0124
T15_Pm_v1,Patterned,Mean,107.2097,91,0.0188,0.0095,0.0154,0.0106
T15_Pm_v1,Patterned,Mean,107.2097,92,0.0187,0.0093,0.0156,0.0085
T15_Pm_v1,Patterned,Mean,107.2097,93,0.0184,0.0091,0.016,0.0066
T15_Pm_v1,Patterned,Mean,107.2097,94,0.0185,0.0094,0.0176,0.0058
T15_Pm_v1,Patterned,Mean,107.2097,95,0.0195,0.0106,0.0204,0.0061
T15_Pm_v1,Patterned,Mean,107.2097,96,0.0211,0.0125,0.0239,0.0072
T15_Pm_v1,Patterned,Mean,107.2097,97,0.0233,0.0151,0.0279,0.0091
T15_Pm_v1,Patterned,Mean,107.2097,98,0.0262,0.0186,0.0324,0.0115
T15_Pm_v1,Patterned,Mean,107.2097,99,0.03,0.0232,0.0375,0.0144
T15_Pm_v1,Patterned,Mean,107.2097,100,0.0346,0.029,0.0434,0.0177
T15_Pm_v1,Patterned,Mean,107.2097,101,0.0397,0.0354,0.0498,0.0209
T15_Pm_v1,Patterned,Mean,107.2097,102,0.0445,0.0417,0.0563,0.0234
T15_Pm_v1,Patterned,Mean,107.2097,103,0.0481,0.0468,0.062,0.024
T15_Pm_v1,Patterned,Mean,107.2097,104,0.0499,0.0496,0.066,0.0221
T15_Pm_v1,Patterned,Mean,107.2097,105,0.0493,0.0492,0.0677,0.0176
T15_Pm_v1,Patterned,Mean,107.2097,106,0.0464,0.0455,0.0677,0.0115
T15_Pm_v1,Patterned,Mean,107.2097,107,0.0427,0.0399,0.0677,0.0065
T15_Pm_v1,Patterned,Mean,107.2097,108,0.0394,0.0335,0.0675,0.003
T15_Pm_v1,Patterned,Mean,107.2097,109,0.0393,0.0293,0.0671,0.0017
T15_Pm_v1,Patterned,Mean,107.2097,110,0.047,0.0325,0.0674,0.0035
T15_Pm_v1,Patterned,Mean,107.2097,111,0.0554,0.0365,0.0673,0.0074
T15_Pm_v1,Patterned,Mean,107.2097,112,0.0619,0.0391,0.0663,0.0121
T15_Pm_v1,Patterned,Mean,107.2097,113,0.0656,0.0398,0.0637,0.0163
T15_Pm_v1,Patterned,Mean,107.2097,114,0.0658,0.0384,0.0595,0.0192
T15_Pm_v1,Patterned,Mean,107.2097,115,0.0631,0.0351,0.0539,0.0203
T15_Pm_v1,Patterned,Mean,107.2097,116,0.0582,0.031,0.0476,0.0197
T15_Pm_v1,Patterned,Mean,107.2097,117,0.0523,0.0268,0.0413,0.018
T15_Pm_v1,Patterned,Mean,107.2097,118,0.0462,0.0234,0.0355,0.0153
T15_Pm_v1,Patterned,Mean,107.2097,119,0.0401,0.0207,0.0305,0.0123
T15_Pm_v1,Patterned,Mean,107.2097,120,0.0346,0.019,0.0265,0.0093
T15_Pm_v1,Patterned,Mean,107.2097,121,0.0295,0.018,0.0235,0.0066
T15_Pm_v1,Patterned,Mean,107.2097,122,0.0247,0.0172,0.0215,0.0043
T15_Pm_v1,Patterned,Mean,107.2097,123,0.0203,0.0165,0.0203,0.0027
T15_Pm_v1,Patterned,Mean,107.2097,124,0.0167,0.016,0.0196,0.0016
T15_Pm_v1,Patterned,Mean,107.2097,125,0.0142,0.0159,0.0192,0.0012
T15_Pm_v1,Patterned,Mean,107.2097,126,0.0129,0.0161,0.019,0.0013
T15_Pm_v1,Patterned,Mean,107.2097,127,0.0128,0.0166,0.0188,0.0019
T15_Pm_v1,Patterned,Mean,107.2097,128,0.0135,0.0173,0.0188,0.0031
T15_Pm_v1,Patterned,Mean,107.2097,129,0.015,0.0183,0.0192,0.0049
T15_Pm_v1,Patterned,Mean,107.2097,130,0.0169,0.0196,0.02,0.0071
T15_Pm_v1,Patterned,Mean,107.2097,131,0.0187,0.0211,0.0212,0.0094
T15_Pm_v1,Patterned,Mean,107.2097,132,0.02,0.0227,0.0227,0.0116
T15_Pm_v1,Patterned,Mean,107.2097,133,0.0204,0.0242,0.0242,0.0131
T15_Pm_v1,Patterned,Mean,107.2097,134,0.0196,0.0255,0.0255,0.0137
T15_Pm_v1,Patterned,Mean,107.2097,135,0.0177,0.026,0.026,0.0129
T15_Pm_v1,Patterned,Mean,107.2097,136,0.0145,0.0255,0.0253,0.0107
T15_Pm_v1,Patterned,Mean,107.2097,137,0.011,0.0244,0.024,0.0079
T15_Pm_v1,Patterned,Mean,107.2097,138,0.0103,0.0251,0.0244,0.0072
T15_Pm_v1,Patterned,Mean,107.2097,139,0.01,0.0251,0.0245,0.0071
T15_Pm_v1,Patterned,Mean,107.2097,140,0.0104,0.0244,0.0244,0.0076
T15_Pm_v1,Patterned,Mean,107.2097,141,0.0142,0.0258,0.0253,0.0099
T15_Pm_v1,Patterned,Mean,107.2097,142,0.0194,0.0276,0.026,0.0126
T15_Pm_v1,Patterned,Mean,107.2097,143,0.0235,0.0277,0.0257,0.0146
T15_Pm_v1,Patterned,Mean,107.2097,144,0.0257,0.0259,0.0241,0.0153
T15_Pm_v1,Patterned,Mean,107.2097,145,0.0262,0.0227,0.0218,0.0148
T15_Pm_v1,Patterned,Mean,107.2097,146,0.0254,0.0188,0.0192,0.0136
T15_Pm_v1,Patterned,Mean,107.2097,147,0.0238,0.0152,0.0169,0.0121
T15_Pm_v1,Patterned,Mean,107.2097,148,0.0221,0.0124,0.0154,0.0108
T15_Pm_v1,Patterned,Mean,107.2097,149,0.0206,0.0109,0.0149,0.0099
T15_Pm_v1,Patterned,Mean,107.2097,150,0.0197,0.0109,0.0155,0.0098
T15_Pm_v1,Patterned,Mean,107.2097,151,0.0196,0.0124,0.0172,0.0105
T15_Pm_v1,Patterned,Mean,107.2097,152,0.0205,0.0153,0.02,0.0118
T15_Pm_v1,Patterned,Mean,107.2097,153,0.0222,0.0194,0.0239,0.0138
T15_Pm_v1,Patterned,Mean,107.2097,154,0.0246,0.0247,0.0287,0.016
T15_Pm_v1,Patterned,Mean,107.2097,155,0.0273,0.0307,0.034,0.0182
T15_Pm_v1,Patterned,Mean,107.2097,156,0.0299,0.037,0.0394,0.0197
T15_Pm_v1,Patterned,Mean,107.2097,157,0.0318,0.0431,0.0444,0.0202
T15_Pm_v1,Patterned,Mean,107.2097,158,0.0325,0.048,0.0484,0.0191
T15_Pm_v1,Patterned,Mean,107.2097,159,0.0317,0.0508,0.0508,0.0164
T15_Pm_v1,Patterned,Mean,107.2097,160,0.0298,0.0515,0.0522,0.0129
T15_Pm_v1,Patterned,Mean,107.2097,161,0.0288,0.0513,0.0539,0.0105
T15_Pm_v1,Patterned,Mean,107.2097,162,0.0282,0.0493,0.0547,0.0082
T15_Pm_v1,Patterned,Mean,107.2097,163,0.0278,0.0451,0.0542,0.0061
T15_Pm_v1,Patterned,Mean,107.2097,164,0.0273,0.0386,0.0529,0.0046
T15_Pm_v1,Patterned,Mean,107.2097,165,0.0279,0.0317,0.0517,0.0047
T15_Pm_v1,Patterned,Mean,107.2097,166,0.0357,0.0315,0.052,0.0076
T15_Pm_v1,Patterned,Mean,107.2097,167,0.043,0.0311,0.0519,0.0109
T15_Pm_v1,Patterned,Mean,107.2097,168,0.0481,0.0297,0.0506,0.0136
T15_Pm_v1,Patterned,Mean,107.2097,169,0.0506,0.0276,0.048,0.0149
T15_Pm_v1,Patterned,Mean,107.2097,170,0.0506,0.025,0.0443,0.0149
T15_Pm_v1,Patterned,Mean,107.2097,171,0.0484,0.0222,0.0398,0.0137
T15_Pm_v1,Patterned,Mean,107.2097,172,0.0446,0.0195,0.035,0.0118
T15_Pm_v1,Patterned,Mean,107.2097,173,0.0399,0.0173,0.0305,0.0094
T15_Pm_v1,Patterned,Mean,107.2097,174,0.0349,0.0156,0.0264,0.0071
T15_Pm_v1,Patterned,Mean,107.2097,175,0.0301,0.0145,0.023,0.005
T15_Pm_v1,Patterned,Mean,107.2097,176,0.0256,0.0139,0.0203,0.0033
T15_Pm_v1,Patterned,Mean,107.2097,177,0.0217,0.0137,0.0183,0.0021
T15_Pm_v1,Patterned,Mean,107.2097,178,0.0184,0.0138,0.017,0.0013
T15_Pm_v1,Patterned,Mean,107.2097,179,0.016,0.0143,0.0164,0.0011
T15_Pm_v1,Patterned,Mean,107.2097,180,0.0146,0.0151,0.0164,0.0014
T15_Pm_v1,Patterned,Mean,107.2097,181,0.014,0.0163,0.0172,0.0023
T15_Pm_v1,Patterned,Mean,107.2097,182,0.0143,0.018,0.0186,0.0035
T15_Pm_v1,Patterned,Mean,107.2097,183,0.0151,0.02,0.0206,0.0051
T15_Pm_v1,Patterned,Mean,107.2097,184,0.016,0.0221,0.0229,0.0067
T15_Pm_v1,Patterned,Mean,107.2097,185,0.0166,0.024,0.025,0.0079
T15_Pm_v1,Patterned,Mean,107.2097,186,0.0165,0.0255,0.0265,0.0084
T15_Pm_v1,Patterned,Mean,107.2097,187,0.0155,0.0262,0.0273,0.0081
T15_Pm_v1,Patterned,Mean,107.2097,188,0.0136,0.026,0.0271,0.007
T15_Pm_v1,Patterned,Mean,107.2097,189,0.0108,0.0247,0.0259,0.0054
T15_Pm_v1,Patterned,Mean,107.2097,190,0.0088,0.0238,0.0246,0.0042
T15_Pm_v1,Patterned,Mean,107.2097,191,0.008,0.0235,0.0232,0.0038
T15_Pm_v1,Patterned,Mean,107.2097,192,0.0077,0.0231,0.0218,0.004
T15_Pm_v1,Patterned,Mean,107.2097,193,0.0092,0.0239,0.0205,0.0051
T15_Pm_v1,Patterned,Mean,107.2097,194,0.012,0.0256,0.0198,0.0073
T15_Pm_v1,Patterned,Mean,107.2097,195,0.0144,0.0266,0.0189,0.0094
T15_Pm_v1,Patterned,Mean,107.2097,196,0.0156,0.0263,0.0173,0.0107
T15_Pm_v1,Patterned,Mean,107.2097,197,0.0154,0.0246,0.0151,0.011
T15_Pm_v1,Patterned,Mean,107.2097,198,0.0141,0.0218,0.0125,0.0104
T15_Pm_v1,Averaged,Mean,107.2097,0,0.0017,0.0032,0.0072,5.81E-05
T15_Pm_v1,Averaged,Mean,107.2097,1,0.002,0.0035,0.0081,5.55E-05
T15_Pm_v1,Averaged,Mean,107.2097,2,0.0024,0.0037,0.009,5.17E-05
T15_Pm_v1,Averaged,Mean,107.2097,3,0.0028,0.0038,0.0098,4.59E-05
T15_Pm_v1,Averaged,Mean,107.2097,4,0.0032,0.0037,0.0106,3.94E-05
T15_Pm_v1,Averaged,Mean,107.2097,5,0.0038,0.0036,0.0114,4.14E-05
T15_Pm_v1,Averaged,Mean,107.2097,6,0.0047,0.0036,0.0122,9.56E-05
T15_Pm_v1,Averaged,Mean,107.2097,7,0.0058,0.0038,0.013,0.0002
T15_Pm_v1,Averaged,Mean,107.2097,8,0.0072,0.0039,0.014,0.0004
T15_Pm_v1,Averaged,Mean,107.2097,9,0.0087,0.0041,0.015,0.0007
T15_Pm_v1,Averaged,Mean,107.2097,10,0.0103,0.0044,0.0161,0.001
T15_Pm_v1,Averaged,Mean,107.2097,11,0.012,0.0049,0.0174,0.0015
T15_Pm_v1,Averaged,Mean,107.2097,12,0.0139,0.0056,0.0186,0.0021
T15_Pm_v1,Averaged,Mean,107.2097,13,0.0157,0.0065,0.0199,0.0028
T15_Pm_v1,Averaged,Mean,107.2097,14,0.0175,0.0075,0.0211,0.0037
T15_Pm_v1,Averaged,Mean,107.2097,15,0.0191,0.0086,0.0222,0.0046
T15_Pm_v1,Averaged,Mean,107.2097,16,0.0205,0.0097,0.0231,0.0057
T15_Pm_v1,Averaged,Mean,107.2097,17,0.0217,0.0109,0.0238,0.0068
T15_Pm_v1,Averaged,Mean,107.2097,18,0.0226,0.0121,0.0241,0.0079
T15_Pm_v1,Averaged,Mean,107.2097,19,0.0232,0.0132,0.0241,0.0091
T15_Pm_v1,Averaged,Mean,107.2097,20,0.0234,0.0142,0.0239,0.0102
T15_Pm_v1,Averaged,Mean,107.2097,21,0.0234,0.015,0.0233,0.0111
T15_Pm_v1,Averaged,Mean,107.2097,22,0.023,0.0156,0.0225,0.012
T15_Pm_v1,Averaged,Mean,107.2097,23,0.0224,0.016,0.0215,0.0126
T15_Pm_v1,Averaged,Mean,107.2097,24,0.0215,0.0161,0.0204,0.013
T15_Pm_v1,Averaged,Mean,107.2097,25,0.0204,0.0159,0.0191,0.013
T15_Pm_v1,Averaged,Mean,107.2097,26,0.0191,0.0153,0.0177,0.0127
T15_Pm_v1,Averaged,Mean,107.2097,27,0.0176,0.0145,0.0162,0.0121
T15_Pm_v1,Averaged,Mean,107.2097,28,0.016,0.0133,0.0147,0.0112
T15_Pm_v1,Averaged,Mean,107.2097,29,0.0143,0.012,0.0131,0.0101
T15_Pm_v1,Averaged,Mean,107.2097,30,0.0124,0.0104,0.0116,0.0087
T15_Pm_v1,Averaged,Mean,107.2097,31,0.0105,0.0087,0.0099,0.0072
T15_Pm_v1,Averaged,Mean,107.2097,32,0.0084,0.0068,0.0081,0.0056
T15_Pm_v1,Averaged,Mean,107.2097,33,0.0062,0.0048,0.0063,0.0039
T15_Pm_v1,Averaged,Mean,107.2097,34,0.0041,0.0029,0.0044,0.0023
T15_Pm_v1,Averaged,Mean,107.2097,35,0.0032,0.0022,0.0035,0.0017
T15_Pm_v1,Averaged,Mean,107.2097,36,0.0034,0.0027,0.0035,0.0022
T15_Pm_v1,Averaged,Mean,107.2097,37,0.0043,0.0038,0.0042,0.0034
T15_Pm_v1,Averaged,Mean,107.2097,38,0.0056,0.0055,0.0053,0.0051
T15_Pm_v1,Averaged,Mean,107.2097,39,0.0072,0.0073,0.0066,0.007
T15_Pm_v1,Averaged,Mean,107.2097,40,0.0087,0.0092,0.008,0.009
T15_Pm_v1,Averaged,Mean,107.2097,41,0.0102,0.011,0.0095,0.0109
