"Population","Generation","ID","Wing","L_mean","L_stdev","L_x","L_y","P_mean","P_stdev","P_x","P_y","E_mean","E_stdev","E_x","E_y","VH_mean","VH_stdev","VH_x","VH_y","OA_mean","OA_stdev","OA_x","OA_y","DR_mean","DR_stdev","DR_x","DR_y"
"Pyrgus_andromedae_FE_8",20,"Gen19_Mut0_ID0","hindwing",224.7904,27.1516,-0.2035,6.074e-15,0.2561,0.0714,-3e-04,2.981e-17,0.7857,0.2502,0.0028,3.974e-17,-0.0763,0.2261,0.0027,-1.739e-17,0.0223,0.2054,-0.0018,1.552e-19,-0.062,0.1473,2e-04,6.21e-19
"Pyrgus_andromedae_FE_8",20,"Gen16_Mut0_ID0","forewing",225.528,24.6252,0.3532,1.244e-14,0.2592,0.0632,-6.292e-05,-2.474e-17,0.4694,0.1693,1e-04,3.217e-17,-0.0456,0.1792,4e-04,-1.299e-17,-0.0605,0.1123,4e-04,0,-0.0037,0.0883,-1.791e-05,-3.093e-19
"Pyrgus_andromedae_FE_8",20,"Gen16_Mut0_ID0","hindwing",228.3164,24.5785,-0.1957,-1.579e-14,0.261,0.0734,-3e-04,-4.471e-17,0.7173,0.2248,0.0024,4.471e-17,-0.0783,0.2034,0.0018,-7.452e-18,0.0139,0.1891,-0.0018,-7.762e-19,-0.0601,0.1346,2e-04,2.484e-18
"Pyrgus_andromedae_FE_8",20,"Gen8_Mut0_ID0","forewing",220.4784,28.7721,0.3258,4.976e-15,0.2516,0.0611,-5.579e-05,-1.98e-17,0.5307,0.1813,4e-04,-3.712e-17,-0.0586,0.1809,-1.254e-05,9.898e-18,-0.0215,0.135,0.0011,7.423e-18,-0.0173,0.0859,-8.381e-05,3.866e-18
"Pyrgus_andromedae_FE_8",20,"Gen8_Mut0_ID0","hindwing",229.6402,24.2462,-0.1666,7.289e-15,0.2619,0.0749,-2e-04,3.478e-17,0.7061,0.2317,0.002,-9.936e-18,-0.1028,0.1971,0.0013,1.49e-17,0.0467,0.1859,-0.0016,-1.552e-19,-0.0474,0.1248,-8.422e-05,-1.18e-17
"Pyrgus_andromedae_FE_8",20,"Gen17_Mut0_ID0","forewing",225.6812,26.137,0.3368,-1.12e-14,0.2576,0.0633,-1e-04,-3.712e-18,0.491,0.1976,6e-04,0,-0.0629,0.1842,5e-04,2.474e-18,-0.0533,0.1213,7e-04,1.732e-17,-0.0026,0.0965,-2e-04,2.32e-18
"Pyrgus_andromedae_FE_8",20,"Gen17_Mut0_ID0","hindwing",228.0897,26.6934,-0.1497,0,0.2585,0.0734,-3e-04,-6.458e-17,0.802,0.2858,0.0017,4.968e-17,-0.1388,0.2007,8e-04,-9.936e-18,0.0829,0.2034,-0.0019,3.726e-18,-0.0472,0.1246,-4e-04,-8.073e-18
"Pyrgus_andromedae_FE_8",20,"Gen15_Mut0_ID0","forewing",224.7149,25.8144,0.3453,-4.976e-15,0.2557,0.0614,-7.841e-05,-2.227e-17,0.4889,0.1756,3e-04,-3.712e-17,-0.0546,0.1794,3e-04,-1.299e-17,-0.051,0.1223,8e-04,-1.856e-18,-0.0074,0.0894,-1e-04,5.799e-19
"Pyrgus_andromedae_FE_8",20,"Gen15_Mut0_ID0","hindwing",230.7743,22.6342,-0.1612,9.719e-15,0.265,0.0763,-2e-04,1.49e-17,0.6488,0.2075,0.0018,-1.987e-17,-0.1032,0.1798,7e-04,2.484e-17,0.0379,0.1679,-0.0013,3.105e-19,-0.0416,0.1124,-1e-04,1.242e-18
"Pyrgus_andromedae_FE_8",20,"Gen20_Mut0_ID0","forewing",222.0646,29.9627,0.3093,-8.086e-15,0.2559,0.0633,-9.341e-05,-8.66e-18,0.5384,0.2191,0.0011,4.206e-17,-0.059,0.1929,4e-04,-6.805e-18,-0.0241,0.1407,0.0011,1.299e-17,-0.0117,0.0991,-2e-04,0
"Pyrgus_andromedae_FE_8",20,"Gen20_Mut0_ID0","hindwing",228.0478,26.358,-0.1649,1.944e-14,0.2587,0.0732,-1e-04,-1.739e-17,0.7825,0.2824,0.0018,3.974e-17,-0.1702,0.2109,0.001,-2.236e-17,0.0407,0.2004,-0.0014,-2.484e-18,-0.0334,0.125,-2e-04,6.21e-18
"Pyrgus_andromedae_FE_8",20,"Gen20_Mut0_ID1","forewing",221.7145,30.3013,0.3095,-9.33e-15,0.2567,0.063,-7.849e-05,0,0.5516,0.211,0.0011,-3.959e-17,-0.0235,0.1943,6e-04,3.402e-18,-0.0308,0.1365,0.001,6.186e-18,-0.0242,0.0982,-3e-04,6.186e-18
"Pyrgus_andromedae_FE_8",20,"Gen20_Mut0_ID1","hindwing",231.1259,22.2442,-0.1735,1.458e-14,0.2661,0.0762,-2e-04,-4.72e-17,0.6297,0.1987,0.0021,0,-0.0732,0.175,9e-04,3.726e-17,0.0255,0.1604,-0.0012,-2.173e-18,-0.0542,0.1115,-1.328e-05,-3.726e-18
"Pyrgus_andromedae_FE_8",20,"Gen20_Mut0_ID2","forewing",224.9149,25.9979,0.3544,1.431e-14,0.2613,0.0617,-2.196e-06,4.454e-17,0.495,0.175,3e-04,-3.959e-17,-0.0561,0.1791,3e-04,-8.66e-18,-0.0378,0.119,4e-04,0,-0.0146,0.0892,-6.553e-05,-1.701e-18
"Pyrgus_andromedae_FE_8",20,"Gen20_Mut0_ID2","hindwing",224.2705,28.0105,-0.1913,9.719e-15,0.2555,0.069,-3e-04,4.471e-17,0.8079,0.259,0.0024,-4.471e-17,-0.1044,0.2235,0.0023,-1.49e-17,0.0252,0.2124,-0.0022,-9.315e-19,-0.0585,0.1437,1e-04,0
"Pyrgus_andromedae_FE_8",20,"Gen20_Mut0_ID3","forewing",224.6192,25.957,0.3384,4.354e-15,0.2565,0.0624,-9.198e-05,-2.103e-17,0.4884,0.1777,4e-04,3.959e-17,-0.0576,0.1815,3e-04,0,-0.0481,0.123,8e-04,-4.33e-18,-0.004,0.0903,-1e-04,-7.732e-19
"Pyrgus_andromedae_FE_8",20,"Gen20_Mut0_ID3","hindwing",230.6053,23.1261,-0.162,-1.215e-15,0.2623,0.0756,-2e-04,-4.471e-17,0.6893,0.2306,0.0017,-2.484e-17,-0.1198,0.1869,8e-04,-2.484e-17,0.049,0.1765,-0.0014,-3.415e-18,-0.0403,0.1147,-2e-04,-6.831e-18
"Pyrgus_andromedae_FE_8",20,"Gen20_Mut0_ID4","forewing",220.0716,29.7405,0.3194,1.057e-14,0.2514,0.0616,-5.937e-05,1.856e-17,0.5423,0.1935,6e-04,-5.196e-17,-0.0561,0.1842,2.663e-05,-4.949e-18,-0.019,0.1392,0.0011,9.279e-18,-0.0186,0.088,-9.84e-05,0
"Pyrgus_andromedae_FE_8",20,"Gen20_Mut0_ID4","hindwing",229.0426,25.1853,-0.1688,-1.944e-14,0.2605,0.073,-2e-04,1.49e-17,0.7398,0.2483,0.0022,-9.936e-18,-0.1186,0.2049,0.0013,3.726e-17,0.0395,0.1987,-0.0018,-9.315e-19,-0.0456,0.1307,-1e-04,6.831e-18
"Pyrgus_andromedae_FE_8",20,"Gen20_Mut0_ID5","forewing",219.2148,30.0527,0.3111,4.354e-15,0.2519,0.0623,-6.037e-05,-1.237e-18,0.5431,0.1897,6e-04,-5.196e-17,-0.0467,0.1856,1e-04,1.856e-18,-0.0108,0.1355,0.001,-8.042e-18,-0.0209,0.0849,-6.684e-05,0
"Pyrgus_andromedae_FE_8",20,"Gen20_Mut0_ID5","hindwing",229.5516,23.7279,-0.1705,-1.458e-14,0.2627,0.0725,-1e-04,2.732e-17,0.6828,0.2133,0.0021,-4.968e-17,-0.1119,0.1899,8e-04,2.981e-17,0.005,0.1772,-0.0016,4.657e-19,-0.0481,0.1258,5.314e-06,-2.484e-18
"Pyrgus_andromedae_FE_8",20,"Gen20_Mut0_ID6","forewing",230.5056,22.5847,0.3885,4.354e-15,0.2612,0.0643,-4.545e-05,-2.722e-17,0.4403,0.1724,-9.04e-05,1.732e-17,-0.0597,0.1745,3e-04,1.361e-17,-0.1053,0.1063,7.95e-05,0,0.0236,0.0876,3.083e-05,-1.546e-19
"Pyrgus_andromedae_FE_8",20,"Gen20_Mut0_ID6","hindwing",230.1107,23.6958,-0.1537,-1.458e-14,0.2622,0.0758,-2e-04,-4.72e-17,0.6942,0.2308,0.0017,9.936e-18,-0.1243,0.1908,8e-04,2.236e-17,0.0669,0.1827,-0.0014,3.26e-18,-0.0331,0.1188,-3e-04,7.452e-18
"Pyrgus_andromedae_FE_8",20,"Gen20_Mut0_ID7","forewing",218.842,25.0662,0.3908,1.368e-14,0.262,0.0665,-1e-04,-1.732e-17,0.4881,0.1793,7e-04,7.918e-17,-0.0574,0.1385,-4.93e-05,9.898e-18,-0.1156,0.1337,4e-04,-9.898e-18,-0.0046,0.0858,-2e-04,0
"Pyrgus_andromedae_FE_8",20,"Gen20_Mut0_ID7","hindwing",215.106,31.047,-0.238,-1.215e-14,0.2436,0.0561,-2e-04,-4.471e-17,0.8737,0.2598,0.0025,0,-0.2522,0.2342,0.0012,1.49e-17,-0.0524,0.2223,-0.0014,5.899e-18,0.0057,0.1498,1.645e-05,5.589e-18
"Pyrgus_andromedae_FE_8",20,"Gen20_Mut0_ID8","forewing",224.7758,26.4615,0.3316,-1.244e-15,0.2567,0.0631,-1e-04,9.898e-18,0.4961,0.1833,5e-04,4.206e-17,-0.0588,0.1847,4e-04,-1.052e-17,-0.0422,0.127,9e-04,9.898e-18,-0.0043,0.0936,-1e-04,0
"Pyrgus_andromedae_FE_8",20,"Gen20_Mut0_ID8","hindwing",224.315,29.9523,-0.1484,1.579e-14,0.2596,0.0721,-5.669e-05,-4.72e-17,0.8381,0.3185,0.0015,-4.471e-17,-0.2435,0.2154,-3.826e-06,-2.236e-17,0.0295,0.2117,-0.001,-2.173e-18,-0.0074,0.1339,-2e-04,-1.242e-18
"Pyrgus_andromedae_FE_8",20,"Gen20_Mut0_ID9","forewing",223.586,28.2338,0.3224,-8.708e-15,0.2569,0.0631,-8.763e-05,-6.186e-18,0.5183,0.2133,9e-04,1.98e-17,-0.049,0.1978,6e-04,-9.279e-19,-0.042,0.1261,8e-04,-4.33e-18,-0.0096,0.1003,-1e-04,-9.279e-18
"Pyrgus_andromedae_FE_8",20,"Gen20_Mut0_ID9","hindwing",222.7002,31.3637,-0.2975,-1.215e-14,0.2505,0.0657,-4e-04,2.732e-17,0.8987,0.3038,0.0041,-2.981e-17,-0.0546,0.2317,0.0027,1.739e-17,0.0127,0.2159,-0.0016,-1.708e-18,-0.0979,0.1535,-3.31e-05,-1.552e-18
"Pyrgus_andromedae_FE_8",20,"Gen20_Mut0_ID10","forewing",222.4839,28.9755,0.3167,-1.182e-14,0.2549,0.0621,-9.855e-05,1.732e-17,0.5324,0.2035,9e-04,-3.959e-17,-0.0592,0.1851,3e-04,3.093e-18,-0.0264,0.1399,0.0011,1.113e-17,-0.0128,0.0933,-2e-04,-1.856e-18
"Pyrgus_andromedae_FE_8",20,"Gen20_Mut0_ID10","hindwing",228.7237,23.773,-0.1497,0,0.264,0.0748,-2e-04,-5.216e-17,0.6886,0.2152,0.0017,1.987e-17,-0.1127,0.1851,4e-04,2.236e-17,0.0706,0.1783,-0.0016,1.242e-18,-0.0376,0.1137,-3e-04,-4.347e-18
"Pyrgus_andromedae_FE_8",20,"Gen20_Mut0_ID11","forewing",215.5123,31.9579,0.3039,-6.842e-15,0.2481,0.0621,-3.391e-05,-6.186e-18,0.5736,0.1861,5e-04,0,-0.0478,0.1838,-1e-04,5.567e-18,0.0122,0.1405,0.0011,0,-0.0304,0.0839,-1.681e-05,0
"Pyrgus_andromedae_FE_8",20,"Gen20_Mut0_ID11","hindwing",227.2977,25.4478,-0.163,2.43e-15,0.2586,0.071,-2e-04,-4.223e-17,0.7269,0.2322,0.0022,3.974e-17,-0.1028,0.2041,0.0019,2.484e-18,0.027,0.1926,-0.0018,-1.747e-19,-0.049,0.1329,-6.889e-06,-1.677e-17
"Pyrgus_andromedae_FE_8",20,"Gen20_Mut0_ID12","forewing",170.2607,23.5649,0.2664,-6.22e-16,0.265,0.0533,-2e-04,-2.598e-17,0.4493,0.1269,8.369e-05,3.464e-17,-0.0468,0.1054,-1.577e-05,0,-0.0673,0.1123,0.001,-7.423e-18,-0.0335,0.0726,-3e-04,0
"Pyrgus_andromedae_FE_8",20,"Gen20_Mut0_ID12","hindwing",185.7173,40.5394,-0.0779,1.215e-14,0.236,0.0449,-4.56e-05,3.478e-17,1.1541,0.3145,0.0037,-8.446e-17,-0.1784,0.2692,9e-04,0,0.0684,0.2554,-8e-04,-3.726e-18,-0.0975,0.2088,-4e-04,7.277e-20
"Pyrgus_andromedae_FE_8",20,"Gen20_Mut0_ID13","forewing",224.8783,26.0873,0.3461,9.33e-15,0.256,0.0608,-7.594e-05,3.959e-17,0.4969,0.1751,3e-04,-3.712e-17,-0.0519,0.1789,3e-04,-1.485e-17,-0.0508,0.1237,8e-04,1.175e-17,-0.0112,0.0916,-2e-04,0
"Pyrgus_andromedae_FE_8",20,"Gen20_Mut0_ID13","hindwing",231.2116,21.8773,-0.1641,8.504e-15,0.2655,0.0765,-2e-04,6.21e-17,0.6305,0.1979,0.0018,-4.968e-17,-0.0895,0.1733,6e-04,0,0.0346,0.1621,-0.0013,-1.552e-19,-0.0463,0.1109,-1e-04,-7.452e-18
"Pyrgus_andromedae_FE_8",20,"Gen20_Mut0_ID14","forewing",228.4064,23.8654,0.3505,1.866e-15,0.2619,0.0645,-1e-04,-4.206e-17,0.4651,0.1795,5e-04,1.237e-17,-0.0732,0.1761,6e-04,0,-0.0668,0.1153,7e-04,0,0.0061,0.0957,-2e-04,6.959e-19
"Pyrgus_andromedae_FE_8",20,"Gen20_Mut0_ID14","hindwing",229.6665,24.4515,-0.1826,0,0.2643,0.0768,-2e-04,-1.739e-17,0.6939,0.2333,0.0025,-6.458e-17,-0.0753,0.1862,0.001,2.236e-17,0.0256,0.189,-0.0019,-3.571e-18,-0.0612,0.1296,-3e-04,6.21e-18
"Pyrgus_andromedae_FE_8",20,"Gen20_Mut0_ID15","forewing",216.1813,32.2016,0.2973,1.182e-14,0.25,0.0628,-3.917e-05,0,0.5726,0.2057,7e-04,5.196e-17,-0.0391,0.1892,9.745e-05,3.402e-18,0.0017,0.1335,0.001,-1.175e-17,-0.0332,0.0885,-9.299e-05,6.805e-18
"Pyrgus_andromedae_FE_8",20,"Gen20_Mut0_ID15","hindwing",223.9111,31.9485,-0.128,8.504e-15,0.2467,0.062,-6.72e-05,-3.726e-17,0.9219,0.369,0.0014,2.981e-17,-0.2289,0.226,0.0012,-1.49e-17,0.0529,0.2178,-0.0011,-3.105e-18,-0.0382,0.1456,-5e-04,-3.726e-18
"Pyrgus_andromedae_FE_9",0,"Gen0_Mut0_ID0","forewing",51.727,26.7935,-0.0875,-1.057e-14,0.2926,0.0541,-9.321e-05,1.856e-17,0.4148,0.1703,8e-04,-2.722e-17,-0.1534,0.1063,-8e-04,-7.423e-18,-0.0862,0.0686,3e-04,-8.351e-18,0.0314,0.0743,-1e-04,-5.413e-19
"Pyrgus_andromedae_FE_9",0,"Gen0_Mut0_ID0","hindwing",49.3493,18.0467,-0.0418,-1.093e-14,0.2736,0.0488,-1.537e-05,9.936e-18,0.3598,0.0931,1e-04,2.484e-17,-0.0687,0.0918,6.237e-05,7.452e-18,-0.0444,0.0523,-4e-04,4.347e-18,-0.0275,0.0566,1e-04,7.762e-19
"Pyrgus_andromedae_FE_9",0,"Gen0_Mut0_ID1","forewing",89.3398,26.1747,0.073,5.598e-15,0.3191,0.0647,2.389e-05,-1.237e-18,0.4194,0.1525,-3e-04,-2.722e-17,-0.0628,0.0868,-4e-04,2.474e-18,-0.034,0.0726,-3e-04,-6.186e-19,-0.0558,0.0693,3e-04,2.784e-18
"Pyrgus_andromedae_FE_9",0,"Gen0_Mut0_ID1","hindwing",39.0752,20.1158,0.0465,-8.504e-15,0.2438,0.0532,-4e-04,0,0.4018,0.142,8e-04,0,-0.1539,0.1061,-3e-04,0,0.0223,0.0851,-0.001,4.347e-18,0.021,0.0637,-1e-04,5.589e-18
"Pyrgus_andromedae_FE_9",0,"Gen0_Mut0_ID2","forewing",36.5914,17.8374,-0.1553,-4.976e-15,0.258,0.0412,-2.593e-06,-1.485e-17,0.2889,0.0866,5e-04,0,-0.0786,0.0797,-2e-04,-6.186e-18,0.0395,0.0773,9e-04,6.805e-18,0.0124,0.0463,-2e-04,-5.567e-18
"Pyrgus_andromedae_FE_9",0,"Gen0_Mut0_ID2","hindwing",28.748,10.0237,-0.0028,1.822e-15,0.2588,0.0741,8.004e-05,-4.968e-17,0.2792,0.0799,6e-04,-3.353e-17,0.008,0.074,-7e-04,-7.452e-18,0.0364,0.0701,-6e-04,-2.484e-18,-0.0236,0.0538,-6e-04,-7.762e-19
"Pyrgus_andromedae_FE_9",0,"Gen0_Mut0_ID3","forewing",88.3075,44.4491,0.2334,9.33e-15,0.2446,0.0351,-7.899e-05,-2.227e-17,0.6858,0.3107,0.003,-2.969e-17,0.17,0.1893,0.0017,2.165e-18,-0.0225,0.1467,4e-04,5.877e-18,-0.0235,0.1218,1e-04,-1.052e-17
"Pyrgus_andromedae_FE_9",0,"Gen0_Mut0_ID3","hindwing",62.7145,22.566,-0.0203,-3.645e-15,0.2587,0.0473,3e-04,-2.236e-17,0.4982,0.1764,-0.0014,7.452e-18,-0.0471,0.1111,1e-04,2.111e-17,0.0262,0.0873,6e-04,0,-0.0619,0.0887,2e-04,-1.863e-18
"Pyrgus_andromedae_FE_9",0,"Gen0_Mut0_ID4","forewing",127.0185,10.9104,0.1416,1.12e-14,0.2703,0.0621,-3e-04,3.959e-17,0.1835,0.0774,7e-04,-1.361e-17,0.0327,0.0722,7e-04,-6.186e-19,-0.0168,0.0502,-1e-04,-1.933e-18,0.0031,0.0384,1e-04,-1.083e-18
"Pyrgus_andromedae_FE_9",0,"Gen0_Mut0_ID4","hindwing",128.7417,10.255,-0.0275,-1.215e-15,0.2451,0.0596,-2e-04,3.478e-17,0.2347,0.0736,9e-04,-2.236e-17,-0.1074,0.0722,-2e-04,1.366e-17,-0.0037,0.0536,-4e-04,2.329e-19,0.0297,0.0486,2.988e-05,-6.831e-18
"Pyrgus_andromedae_FE_9",0,"Gen0_Mut0_ID5","forewing",60.9732,28.9359,-0.0809,-1.12e-14,0.3087,0.0396,3.583e-05,-1.732e-17,0.3733,0.0981,8.023e-05,0,-0.0722,0.1175,0.001,0,-0.0733,0.0884,-3e-04,1.237e-18,0.0103,0.0647,-3e-04,-1.856e-18
"Pyrgus_andromedae_FE_9",0,"Gen0_Mut0_ID5","hindwing",123.9022,55.4111,-0.0109,7.897e-15,0.2318,0.0282,-7.768e-05,1.739e-17,1.3101,0.3218,0.0014,-5.465e-17,0.186,0.298,0.0017,-1.552e-18,0.2269,0.27,-0.0031,2.36e-17,-0.0788,0.1841,-3e-04,3.726e-18
"Pyrgus_andromedae_FE_9",0,"Gen0_Mut0_ID6","forewing",58.4807,15.2234,-0.0835,1.244e-14,0.2777,0.046,-2e-04,6.186e-18,0.2473,0.0653,-8.88e-05,-4.949e-18,-0.0021,0.0421,-3.562e-05,1.392e-18,-0.0249,0.0544,4e-04,-1.392e-18,-0.0363,0.0366,-9.979e-05,-6.186e-19
"Pyrgus_andromedae_FE_9",0,"Gen0_Mut0_ID6","hindwing",54.8686,11.5446,-0.001,-4.252e-15,0.2734,0.0498,-2e-04,-2.732e-17,0.257,0.0801,8e-04,-1.118e-17,-0.0105,0.0508,-9.085e-07,-6.21e-18,-0.0129,0.0499,-2e-04,3.105e-19,-0.043,0.0379,-9.912e-05,1.358e-19
"Pyrgus_andromedae_FE_9",0,"Gen0_Mut0_ID7","forewing",87.5224,16.8425,-0.0411,8.708e-15,0.2305,0.0384,-2e-04,3.712e-18,0.3061,0.1013,7.267e-05,-9.279e-18,-0.0249,0.0808,5e-04,0,-0.0123,0.0693,-1e-04,1.315e-18,-0.0225,0.048,6.138e-05,-2.32e-18
"Pyrgus_andromedae_FE_9",0,"Gen0_Mut0_ID7","hindwing",81.5489,11.2578,-0.0452,0,0.2417,0.0476,-2.362e-05,-4.968e-18,0.2579,0.075,-4e-04,6.21e-18,0.0627,0.0634,-4.542e-05,-9.703e-20,-0.0422,0.0455,2.344e-05,0,-0.006,0.0373,6.778e-05,-9.315e-19
"Pyrgus_andromedae_FE_9",0,"Gen0_Mut0_ID8","forewing",47.7267,11.9542,-0.1195,9.952e-15,0.2796,0.0544,5.486e-05,-1.98e-17,0.2074,0.0639,-1e-04,-9.898e-18,-0.0162,0.0561,-1e-04,-7.423e-18,-0.0469,0.0468,5.151e-05,-2.784e-18,-0.0065,0.0325,9.553e-05,3.093e-19
"Pyrgus_andromedae_FE_9",0,"Gen0_Mut0_ID8","hindwing",69.736,25.4839,0.1919,5.467e-15,0.2422,0.0365,-2e-04,2.484e-17,0.6045,0.213,0.0042,-9.936e-18,0.0599,0.1457,0.0025,-1.863e-18,0.1299,0.1496,0.0018,7.762e-18,-0.0308,0.0965,7e-04,1.863e-18
"Pyrgus_andromedae_FE_9",0,"Gen0_Mut0_ID9","forewing",97.7874,19.9705,0.1043,9.33e-15,0.2164,0.0274,8.3e-06,-1.485e-17,0.2694,0.2094,0.0023,-4.949e-18,-0.0421,0.0595,1e-04,-2.474e-18,0.0325,0.0581,5e-04,1.353e-19,-0.0253,0.068,-5e-04,-1.237e-18
"Pyrgus_andromedae_FE_9",0,"Gen0_Mut0_ID9","hindwing",81.1057,14.2286,0.0881,1.215e-15,0.2267,0.03,1.033e-05,-3.478e-17,0.3516,0.1222,0.0014,-9.936e-18,0.0276,0.0801,0.001,-1.708e-18,0.0334,0.0668,3e-04,7.762e-19,-0.0408,0.0515,-4.223e-05,1.397e-18
"Pyrgus_andromedae_FE_9",0,"Gen0_Mut0_ID10","forewing",151.9395,31.8326,0.024,-6.22e-16,0.2356,0.0437,-3.083e-05,-4.454e-17,0.4907,0.2416,-0.003,7.423e-18,-0.1297,0.1393,0.001,-4.949e-18,-0.0284,0.0849,2e-04,-7.732e-19,-0.0157,0.0891,3e-04,8.506e-19
"Pyrgus_andromedae_FE_9",0,"Gen0_Mut0_ID10","hindwing",84.4864,51.2101,-0.4023,1.093e-14,0.2181,0.0259,2e-04,-1.49e-17,1.05,0.4525,-0.0083,-9.936e-18,-0.1956,0.2612,-0.0014,-2.732e-17,-0.2129,0.1806,9e-04,-2.484e-18,-0.0432,0.2123,0.0021,-1.552e-18
"Pyrgus_andromedae_FE_9",0,"Gen0_Mut0_ID11","forewing",56.2113,11.9397,-0.1055,1.057e-14,0.2403,0.0566,7.902e-05,-3.712e-18,0.2299,0.0665,5.722e-05,1.608e-17,-0.0128,0.0712,7e-04,-4.949e-18,-0.0102,0.0534,-4e-04,-1.546e-19,-0.0128,0.0381,-1e-04,3.866e-19
"Pyrgus_andromedae_FE_9",0,"Gen0_Mut0_ID11","hindwing",51.4731,12.0514,0.014,6.074e-15,0.2347,0.049,2e-04,2.732e-17,0.3004,0.1051,0.0013,2.484e-18,0.0807,0.0846,-5e-04,0,-0.0517,0.0692,-5e-04,0,0.0072,0.0525,-5e-04,-3.105e-19
"Pyrgus_andromedae_FE_9",0,"Gen0_Mut0_ID12","forewing",17.4284,10.8627,-0.1679,5.598e-15,0.277,0.0652,-3e-04,-1.98e-17,0.2114,0.0795,2e-04,-1.98e-17,-0.0657,0.0698,3e-04,1.856e-18,-0.0377,0.0514,2e-04,-2.784e-18,0.0133,0.0439,-2e-04,0
"Pyrgus_andromedae_FE_9",0,"Gen0_Mut0_ID12","hindwing",17.9738,11.0797,0.0525,-5.467e-15,0.2663,0.0734,-3e-04,-3.478e-17,0.3143,0.0951,6e-04,0,-0.0056,0.0819,-6.221e-05,1.615e-17,0.0541,0.0804,-6e-04,2.95e-18,-0.0205,0.0572,-3e-04,3.415e-18
"Pyrgus_andromedae_FE_9",0,"Gen0_Mut0_ID13","forewing",178.5281,23.5598,0.1822,-6.842e-15,0.2914,0.0594,-7.482e-05,-9.898e-18,0.4371,0.1353,6e-04,2.722e-17,-0.0435,0.1118,3e-04,-1.856e-18,-0.0269,0.0939,-4e-04,0,-0.0454,0.0673,3.621e-05,5.413e-19
"Pyrgus_andromedae_FE_9",0,"Gen0_Mut0_ID13","hindwing",181.9153,24.1114,-0.1726,-1.336e-14,0.2654,0.0522,2e-04,-2.732e-17,0.5875,0.1562,6e-04,4.471e-17,-0.0436,0.1193,3e-04,1.242e-17,0.0959,0.1244,-0.001,-1.428e-17,-0.0589,0.0822,-4e-04,2.329e-19
"Pyrgus_andromedae_FE_9",0,"Gen0_Mut0_ID14","forewing",76.0083,21.1351,-0.0359,4.976e-15,0.2428,0.0317,-1.851e-05,-9.898e-18,0.3581,0.1751,0.0016,1.113e-17,-0.0507,0.0692,-3e-04,4.639e-19,-0.0238,0.1053,-5e-04,-5.877e-18,-0.0314,0.0582,-1e-04,-3.02e-21
"Pyrgus_andromedae_FE_9",0,"Gen0_Mut0_ID14","hindwing",75.6362,16.2803,0.1247,-7.289e-15,0.2499,0.0337,-3e-04,1.987e-17,0.3302,0.093,0.0013,-8.694e-18,0.0718,0.0677,7.705e-05,-9.703e-19,-0.0495,0.073,-5e-04,0,-0.0131,0.0429,-1e-04,8.539e-19
"Pyrgus_andromedae_FE_9",0,"Gen0_Mut0_ID15","forewing",139.0946,56.6711,-0.1503,3.11e-15,0.2417,0.0345,-3e-04,0,0.8909,0.291,9e-04,3.217e-17,-0.0318,0.248,0.0017,-1.353e-19,-0.3791,0.2238,-0.0018,8.66e-18,0.0917,0.1727,0.0015,-4.33e-18
"Pyrgus_andromedae_FE_9",0,"Gen0_Mut0_ID15","hindwing",36.7573,24.5332,-0.0599,5.467e-15,0.2374,0.052,5e-04,-3.478e-17,0.4805,0.1634,-0.0015,-7.452e-17,-0.1783,0.1474,0.001,-2.484e-17,-0.082,0.08,1e-04,3.415e-18,0.0301,0.0874,-2e-04,2.484e-18
"Pyrgus_andromedae_FE_9",0,"Gen0_Mut0_ID16","forewing",112.2345,38.8949,-0.0662,6.22e-15,0.2377,0.0399,-5.162e-05,1.98e-17,0.6496,0.1576,3e-04,-2.722e-17,-0.1495,0.1474,-0.0011,-1.361e-17,-0.0641,0.1331,2e-04,1.392e-18,-0.0242,0.1024,6e-04,0
"Pyrgus_andromedae_FE_9",0,"Gen0_Mut0_ID16","hindwing",135.5745,37.8829,-0.0317,0,0.2402,0.0402,-2e-04,1.242e-17,0.8426,0.2384,0.0028,-1.49e-17,-0.3095,0.2495,-0.0012,1.118e-17,0.0226,0.1487,-7e-04,2.173e-18,0.0319,0.1542,-3.326e-05,-3.105e-18
"Pyrgus_andromedae_FE_9",0,"Gen0_Mut0_ID17","forewing",71.5271,38.5799,-0.1554,-4.976e-15,0.2245,0.0308,1e-04,0,0.6466,0.2698,-0.002,-8.66e-18,0.0986,0.1416,-4.739e-05,-1.237e-18,-9e-04,0.134,-5e-04,-2.32e-19,-0.0674,0.1174,5e-04,0
"Pyrgus_andromedae_FE_9",0,"Gen0_Mut0_ID17","hindwing",60.4215,25.0875,0.0354,4.859e-15,0.2538,0.03,-2e-04,9.936e-18,0.4631,0.1521,0.0017,9.936e-18,-0.0243,0.1045,-7e-04,-1.009e-18,-0.1367,0.1154,-0.0015,4.036e-18,-0.0022,0.0722,3e-04,4.968e-18
"Pyrgus_andromedae_FE_9",0,"Gen0_Mut0_ID18","forewing",163.683,24.8291,0.2008,1.368e-14,0.2945,0.0451,1e-04,3.464e-17,0.4188,0.1141,-5e-04,1.98e-17,-0.0021,0.1007,-2e-04,-8.042e-18,-0.0489,0.0772,-2e-04,-1.113e-17,-0.0525,0.0632,2.615e-05,-8.506e-19
